Date,Close,Open,High,Low,Volume
2024-04-28 06:00:00,63957.4775,63889.49976601978,63995.95,63889.49976601978,54.124063
2024-04-28 06:30:00,63858.4875,63923.48863300989,63927.67,63801.89,74.161178
2024-04-28 07:00:00,63960.8675,63890.98806650494,63990.6,63890.98806650494,84.917879
2024-04-28 07:30:00,63954.7375,63925.92778325247,64024.34,63906.6,75.857521
2024-04-28 08:00:00,63910.4975,63940.33264162624,63996.26,63841.53,89.865879
2024-04-28 08:30:00,63796.185,63925.41507081312,63925.41507081312,63674.27,147.240807
2024-04-28 09:00:00,63752.2225,63860.80003540656,63860.80003540656,63669.82,128.065789
2024-04-28 09:30:00,63774.545,63806.51126770328,63825.99,63723.75,106.211794
2024-04-28 10:00:00,63668.635,63790.52813385164,63804.95,63539.85,187.779872
2024-04-28 10:30:00,63635.01500000001,63729.58156692582,63729.58156692582,63565.79,155.828929
2024-04-28 11:00:00,63641.06249999999,63682.29828346292,63722.78,63564.42,210.807601
2024-04-28 11:30:00,63453.3975,63661.680391731454,63661.680391731454,63388.44,154.852837
2024-04-28 12:00:00,63517.7825,63557.53894586573,63608.16,63417.93,174.823402
2024-04-28 12:30:00,63594.71000000001,63537.66072293287,63687.0,63534.68,126.638086
2024-04-28 13:00:00,63670.7725,63566.18536146644,63805.44,63529.61,174.070258
2024-04-28 13:30:00,63748.59,63618.478930733225,63852.52,63618.478930733225,180.829048
2024-04-28 14:00:00,63673.49,63683.53446536661,63792.39,63556.79,170.753941
2024-04-28 14:30:00,63599.18,63678.51223268331,63733.04,63472.91,179.024468
2024-04-28 15:00:00,63578.17,63638.84611634165,63665.94,63502.08,150.358095
2024-04-28 15:30:00,63527.2575,63608.50805817082,63608.50805817082,63455.62,154.04641
2024-04-28 16:00:00,63619.1675,63567.88277908541,63729.56,63482.43,190.478775
2024-04-28 16:30:00,63676.6375,63593.525139542704,63801.71,63553.02,181.779993
2024-04-28 17:00:00,63666.585,63635.08131977135,63737.74,63604.44,141.289462
2024-04-28 17:30:00,63714.01,63650.83315988568,63833.81,63602.27,161.901104
2024-04-28 18:00:00,63746.0275,63682.42157994284,63785.62,63682.42157994284,134.629186
