Date,Close,Open,High,Low,Volume
2024-05-01 14:25:00,0.4525,0.4532324371964185,0.4532324371964185,0.452,1462.75
2024-05-01 14:30:00,0.452,0.4528662185982092,0.4528662185982092,0.452,2.72
2024-05-01 14:35:00,0.45175,0.4524331092991046,0.453,0.45,5112.76
2024-05-01 14:40:00,0.45175,0.4520915546495523,0.4520915546495523,0.451,5542.05
2024-05-01 14:45:00,0.45425,0.4519207773247761,0.456,0.4519207773247761,52451.12
2024-05-01 14:50:00,0.45375,0.453085388662388,0.454,0.453,3671.61
2024-05-01 14:55:00,0.4535,0.453417694331194,0.454,0.453,27671.36
2024-05-01 15:00:00,0.4535,0.453458847165597,0.454,0.453,903.32
2024-05-01 15:05:00,0.4525,0.4534794235827984,0.4534794235827984,0.452,1108.86
2024-05-01 15:10:00,0.4612499999999999,0.4529897117913992,0.474,0.45,277114.2
2024-05-01 15:15:00,0.4655,0.4571198558956995,0.471,0.4571198558956995,162582.45
2024-05-01 15:20:00,0.463,0.4613099279478497,0.465,0.461,54340.2
2024-05-01 15:25:00,0.468,0.4621549639739248,0.468,0.4621549639739248,5860.08
2024-05-01 15:30:00,0.47975,0.4650774819869624,0.481,0.4650774819869624,23229.09
2024-05-01 15:35:00,0.4795,0.4724137409934812,0.481,0.4724137409934812,1434.54
2024-05-01 15:40:00,0.4782499999999999,0.4759568704967406,0.479,0.4759568704967406,8802.36
2024-05-01 15:45:00,0.4747499999999999,0.4771034352483703,0.4771034352483703,0.474,13984.7
2024-05-01 15:50:00,0.47775,0.4759267176241851,0.483,0.474,43884.65
2024-05-01 15:55:00,0.47275,0.4768383588120926,0.4768383588120926,0.472,51349.16
2024-05-01 16:00:00,0.47475,0.4747941794060463,0.477,0.47,97767.81
2024-05-01 16:05:00,0.475,0.4747720897030231,0.477,0.473,3554.08
2024-05-01 16:10:00,0.47625,0.4748860448515115,0.479,0.474,21249.72
2024-05-01 16:15:00,0.474,0.4755680224257557,0.477,0.471,43696.99
