Date,Close,Open,High,Low,Volume
2024-03-13 09:00:00,4055.8075,4051.48,4066.69,4043.92,3172.7672
2024-03-13 10:00:00,4051.48,4052.6475,4057.27,4043.73,2469.93037
2024-03-13 11:00:00,4052.6475,4027.8075,4060.4,4027.8075,2171.48786
2024-03-13 12:00:00,4027.8075,3984.2375,4053.42,3984.2375,6859.88821
2024-03-13 13:00:00,3984.2375,3973.6675,4022.55,3932.32,11767.01287
2024-03-13 14:00:00,3973.6675,3969.34,4000.24,3952.52,9272.80168
2024-03-13 15:00:00,3969.34,3971.8275,4000.0,3948.41,8003.61965
2024-03-13 16:00:00,3971.8275,3979.885,3989.35,3951.88,5970.85
2024-03-13 17:00:00,3979.885,3992.275,3995.86,3959.62,4193.40625
2024-03-13 18:00:00,3992.275,3998.4225,4011.14,3973.17,4251.80372
2024-03-13 19:00:00,3998.4225,3996.19,4010.39,3979.32,2726.69429
2024-03-13 20:00:00,3996.19,3993.765,4020.96,3974.65,4650.24751
2024-03-13 21:00:00,3993.765,3993.1625,4004.4,3977.9,1598.07821
2024-03-13 22:00:00,3993.1625,3995.675,4005.32,3980.53,3137.60084
2024-03-13 23:00:00,3995.675,3991.725,4012.06,3982.65,2088.90601
2024-03-14 00:00:00,3991.725,3975.19,4011.16,3975.12,2718.18119
2024-03-14 01:00:00,3975.19,3987.295,3988.08,3953.24,4243.01294
2024-03-14 02:00:00,3987.295,3990.6,4000.0,3980.8,2752.00355
2024-03-14 03:00:00,3990.6,3974.03,4000.0,3974.03,2558.00909
2024-03-14 04:00:00,3974.03,3960.0075,4006.19,3940.36,5004.41927
2024-03-14 05:00:00,3960.0075,3977.67,3977.67,3941.31,2623.27557
2024-03-14 06:00:00,3977.67,3973.5025,3993.13,3967.36,2904.77844
2024-03-14 07:00:00,3973.5025,3971.89,3991.48,3958.14,2229.08143
2024-03-14 08:00:00,3971.89,3984.0675,3984.0675,3962.11,1514.93062
2024-03-14 09:00:00,3984.0675,3977.3175,3998.0,3972.0,1964.58379
2024-03-14 10:00:00,3977.3175,3959.4575,3990.45,3959.4575,2620.33062
2024-03-14 11:00:00,3959.4575,3943.9425,3970.49,3943.52,4161.9404
2024-03-14 12:00:00,3943.9425,3905.115,3967.68,3905.115,6853.40327
2024-03-14 13:00:00,3905.115,3890.11,3952.26,3846.94,26775.96972
2024-03-14 14:00:00,3890.11,3863.8275,3930.87,3863.8275,9421.8411
2024-03-14 15:00:00,3863.8275,3864.49,3903.8,3818.4,9915.53666
2024-03-14 16:00:00,3864.49,3878.4625,3896.47,3824.15,12727.14815
2024-03-14 17:00:00,3878.4625,3830.3325,3894.93,3830.3325,5183.26867
2024-03-14 18:00:00,3830.3325,3787.5425,3874.52,3759.42,12511.99838
2024-03-14 19:00:00,3787.5425,3818.94,3828.83,3722.72,23679.00088
2024-03-14 20:00:00,3818.94,3850.5175,3865.08,3780.81,10068.58273
2024-03-14 21:00:00,3850.5175,3874.9625,3874.9625,3821.18,4547.46881
2024-03-14 22:00:00,3874.9625,3881.43,3891.41,3864.41,5195.05207
2024-03-14 23:00:00,3881.43,3897.2775,3897.2775,3873.21,2724.99928
2024-03-15 00:00:00,3897.2775,3892.1825,3933.83,3869.59,6777.52288
2024-03-15 01:00:00,3892.1825,3803.0825,3910.0,3803.0825,3283.65185
2024-03-15 02:00:00,3803.0825,3715.0825,3885.02,3700.0,17941.62808
2024-03-15 03:00:00,3715.0825,3695.71,3770.12,3620.28,22166.97533
2024-03-15 04:00:00,3695.71,3683.3625,3733.0,3656.23,15078.82392
2024-03-15 05:00:00,3683.3625,3712.8725,3726.39,3661.36,9186.201
2024-03-15 06:00:00,3712.8725,3754.105,3754.105,3673.46,21308.26215
2024-03-15 07:00:00,3754.105,3708.83,3780.64,3708.83,8381.67315
2024-03-15 08:00:00,3708.83,3651.59,3762.06,3651.59,16385.48535
2024-03-15 09:00:00,3651.59,3671.56,3696.48,3565.6,27672.9156
2024-03-15 10:00:00,3671.56,3666.8375,3696.17,3648.01,14173.25803
2024-03-15 11:00:00,3666.8375,3691.31,3697.3,3621.75,24402.33377
2024-03-15 12:00:00,3691.31,3708.3525,3708.3525,3670.93,14362.6764
2024-03-15 13:00:00,3708.3525,3715.95,3742.0,3671.36,14353.19926
2024-03-15 14:00:00,3715.95,3705.2575,3732.26,3687.51,9356.00838
2024-03-15 15:00:00,3705.2575,3687.37,3726.62,3683.91,6445.88468
2024-03-15 16:00:00,3687.37,3685.1075,3716.24,3659.67,9784.7156
2024-03-15 17:00:00,3685.1075,3740.955,3740.955,3663.01,5670.18995
2024-03-15 18:00:00,3740.955,3739.72,3788.28,3693.53,8497.3661
2024-03-15 19:00:00,3739.72,3654.1925,3807.09,3654.1925,13858.17727
2024-03-15 20:00:00,3654.1925,3649.445,3690.67,3606.79,12006.89811
2024-03-15 21:00:00,3649.445,3700.4,3700.4,3626.27,4060.7174
2024-03-15 22:00:00,3700.4,3732.87,3736.0,3666.4,7386.56333
2024-03-15 23:00:00,3732.87,3753.485,3753.485,3711.31,5536.02819
2024-03-16 00:00:00,3753.485,3755.6675,3775.32,3736.01,9760.96372
2024-03-16 01:00:00,3755.6675,3736.5925,3781.55,3736.5925,8456.5015
2024-03-16 02:00:00,3736.5925,3734.7325,3745.4,3725.17,4809.92176
2024-03-16 03:00:00,3734.7325,3729.4625,3749.75,3722.03,4125.07408
2024-03-16 04:00:00,3729.4625,3714.5175,3743.76,3713.55,5353.69929
2024-03-16 05:00:00,3714.5175,3718.5125,3728.51,3690.4,6476.09773
2024-03-16 06:00:00,3718.5125,3731.4025,3731.4025,3706.48,4568.31128
2024-03-16 07:00:00,3731.4025,3728.205,3741.56,3718.94,4640.25009
2024-03-16 08:00:00,3728.205,3720.335,3741.4,3712.92,4970.1254
2024-03-16 09:00:00,3720.335,3710.36,3731.99,3710.36,4141.20916
2024-03-16 10:00:00,3710.36,3691.27,3723.04,3691.27,5876.74978
2024-03-16 11:00:00,3691.27,3683.255,3708.26,3662.99,8312.40822
2024-03-16 12:00:00,3683.255,3660.8325,3711.58,3660.8325,8199.26332
2024-03-16 13:00:00,3660.8325,3653.9775,3684.94,3646.15,9556.44682
2024-03-16 14:00:00,3653.9775,3668.5525,3668.5525,3637.51,8289.21592
2024-03-16 15:00:00,3668.5525,3670.185,3682.94,3647.4,5157.32616
2024-03-16 16:00:00,3670.185,3648.84,3680.0,3648.84,4956.85572
2024-03-16 17:00:00,3648.84,3608.085,3672.17,3608.085,8884.50592
2024-03-16 18:00:00,3608.085,3605.7975,3638.21,3566.9,27978.01598
2024-03-16 19:00:00,3605.7975,3608.8825,3638.0,3590.76,8662.64494
2024-03-16 20:00:00,3608.8825,3586.5275,3638.86,3577.91,9059.89986
2024-03-16 21:00:00,3586.5275,3554.88,3629.68,3541.01,9000.41014
2024-03-16 22:00:00,3554.88,3526.8050000000003,3581.44,3523.49,8952.02276
2024-03-16 23:00:00,3526.8050000000003,3526.0225,3558.59,3467.33,18715.281
2024-03-17 00:00:00,3526.0225,3533.84,3568.78,3503.95,12150.22874
2024-03-17 01:00:00,3533.84,3566.2074999999995,3566.2074999999995,3508.25,9605.28399
2024-03-17 02:00:00,3566.2074999999995,3568.1849999999995,3582.39,3552.51,7211.49974
2024-03-17 03:00:00,3568.1849999999995,3563.4275,3574.44,3555.29,5000.17424
2024-03-17 04:00:00,3563.4275,3552.3975,3572.63,3550.61,3835.62936
2024-03-17 05:00:00,3552.3975,3495.535,3569.11,3495.535,5007.87575
2024-03-17 06:00:00,3495.535,3452.8425,3550.53,3441.9,12623.71151
2024-03-17 07:00:00,3452.8425,3516.2375,3516.2375,3413.15,28197.89788
2024-03-17 08:00:00,3516.2375,3557.8725,3575.0,3460.81,15369.83333
2024-03-17 09:00:00,3557.8725,3578.3525,3578.3525,3544.8,9367.68381
2024-03-17 10:00:00,3578.3525,3589.0375,3606.5,3555.42,10410.7744
2024-03-17 11:00:00,3589.0375,3562.585,3606.6,3562.585,6236.11098
2024-03-17 12:00:00,3562.585,3560.01,3601.5,3528.9,10677.27588
2024-03-17 13:00:00,3560.01,3583.96,3584.93,3539.92,11185.98353
2024-03-17 14:00:00,3583.96,3613.6875,3613.6875,3559.98,7013.84498
2024-03-17 15:00:00,3613.6875,3619.12,3647.27,3580.34,11970.13629
2024-03-17 16:00:00,3619.12,3627.0125,3634.85,3603.08,8765.84464
2024-03-17 17:00:00,3627.0125,3638.365,3648.72,3604.22,6310.55663
