Date,Close,Open,High,Low,Volume
2024-05-01 14:25:00,122.57,123.09093463757878,123.09093463757878,122.29,3717.141
2024-05-01 14:30:00,122.7675,122.8304673187894,122.94,122.58,1582.909
2024-05-01 14:35:00,123.2625,122.79898365939472,123.5,122.79898365939472,2180.127
2024-05-01 14:40:00,122.895,123.03074182969736,123.21,122.61,2676.501
2024-05-01 14:45:00,123.4725,122.96287091484868,123.65,122.96287091484868,2484.777
2024-05-01 14:50:00,123.3175,123.21768545742434,123.49,123.18,883.157
2024-05-01 14:55:00,123.395,123.26759272871216,123.73,122.99,2284.017
2024-05-01 15:00:00,123.28,123.33129636435608,123.58,122.91,2024.264
2024-05-01 15:05:00,122.585,123.30564818217805,123.30564818217805,122.04,6557.198
2024-05-01 15:10:00,122.2525,122.94532409108902,122.94532409108902,122.06,6889.055
2024-05-01 15:15:00,121.89,122.59891204554452,122.59891204554452,121.42,12834.405
2024-05-01 15:20:00,121.8475,122.24445602277224,122.24445602277224,121.79,288.845
2024-05-01 15:25:00,122.6525,122.04597801138613,122.74,122.04597801138613,289.159
2024-05-01 15:30:00,122.2975,122.34923900569306,122.37,122.16,816.875
2024-05-01 15:35:00,122.79,122.32336950284652,122.9,122.32336950284652,704.121
2024-05-01 15:40:00,122.7925,122.55668475142326,123.0,122.55668475142326,1684.418
2024-05-01 15:45:00,122.945,122.67459237571164,123.05,122.67459237571164,1907.863
2024-05-01 15:50:00,123.255,122.80979618785582,123.51,122.80979618785582,2974.655
2024-05-01 15:55:00,123.275,123.03239809392792,123.48,123.03239809392792,3274.442
2024-05-01 16:00:00,123.24,123.15369904696396,123.39,122.86,3002.601
2024-05-01 16:05:00,123.1425,123.19684952348196,123.74,122.73,4824.743
2024-05-01 16:10:00,123.4025,123.16967476174098,123.81,123.08,3413.571
2024-05-01 16:15:00,123.985,123.2860873808705,124.67,123.25,6349.6
2024-05-01 16:20:00,124.0975,123.63554369043524,124.41,123.63554369043524,5429.361
2024-05-01 16:25:00,124.6175,123.86652184521762,125.47,123.86,10562.775
2024-05-01 16:30:00,125.2275,124.2420109226088,125.27,124.2420109226088,225.783
2024-05-01 16:35:00,125.12,124.7347554613044,125.28,124.7347554613044,1395.613
2024-05-01 16:40:00,124.6475,124.9273777306522,124.9273777306522,124.51,671.789
2024-05-01 16:45:00,124.065,124.7874388653261,124.7874388653261,123.98,1109.796
2024-05-01 16:50:00,123.8725,124.42621943266305,124.42621943266305,123.77,794.877
2024-05-01 16:55:00,124.385,124.14935971633152,124.59,124.14935971633152,760.282
2024-05-01 17:00:00,124.7325,124.26717985816576,125.13,124.21,2111.091
2024-05-01 17:05:00,124.7075,124.49983992908288,125.06,124.19,5212.529
2024-05-01 17:10:00,124.3,124.60366996454144,124.60366996454144,124.0,2624.204
2024-05-01 17:15:00,124.3175,124.45183498227073,124.77,123.79,3705.194
2024-05-01 17:20:00,124.5825,124.38466749113536,124.79,124.27,2353.81
2024-05-01 17:25:00,125.7075,124.48358374556769,126.38,124.48358374556769,4884.744
2024-05-01 17:30:00,125.9975,125.09554187278384,126.47,125.09554187278384,4971.446
2024-05-01 17:35:00,126.0525,125.54652093639191,126.37,125.54652093639191,6207.353
2024-05-01 17:40:00,125.9275,125.79951046819596,126.17,125.64,5005.439
2024-05-01 17:45:00,125.865,125.86350523409796,125.88,125.85,16.963
2024-05-01 17:50:00,126.4475,125.86425261704898,126.5,125.86425261704898,285.297
2024-05-01 17:55:00,127.2925,126.15587630852448,127.51,126.15587630852448,1597.6
2024-05-01 18:00:00,126.845,126.72418815426224,127.32,126.24,6263.607
2024-05-01 18:05:00,129.14749999999998,126.78459407713112,129.64,126.78459407713112,9153.729
2024-05-01 18:10:00,129.29000000000002,127.96604703856556,129.87,127.96604703856556,20470.98
2024-05-01 18:15:00,129.1325,128.6280235192828,129.71,128.6280235192828,7449.145
2024-05-01 18:20:00,128.5275,128.8802617596414,129.11,128.17,9643.162
2024-05-01 18:25:00,129.07999999999998,128.7038808798207,129.57,128.57,3276.575
2024-05-01 18:30:00,129.2825,128.89194043991034,129.84,128.67,8878.692
2024-05-01 18:35:00,130.51,129.08722021995516,131.07,129.08722021995516,14113.522
2024-05-01 18:40:00,131.7625,129.79861010997757,132.59,129.79861010997757,13290.414
2024-05-01 18:45:00,133.1225,130.78055505498878,134.22,130.78055505498878,30584.224
2024-05-01 18:50:00,134.97500000000002,131.9515275274944,135.96,131.9515275274944,31625.127
2024-05-01 18:55:00,134.61,133.4632637637472,135.66,133.4632637637472,22166.845
2024-05-01 19:00:00,133.95499999999998,134.0366318818736,135.31,133.25,23985.781
2024-05-01 19:05:00,133.31,133.99581594093678,133.99581594093678,132.76,18946.169
2024-05-01 19:10:00,133.3,133.6529079704684,133.6529079704684,132.99,1329.55
2024-05-01 19:15:00,131.9,133.4764539852342,133.4764539852342,131.24,11628.192
2024-05-01 19:20:00,132.085,132.6882269926171,132.6882269926171,131.75,1855.836
2024-05-01 19:25:00,131.8475,132.38661349630854,132.38661349630854,131.47,1547.14
2024-05-01 19:30:00,130.81,132.11705674815423,132.11705674815423,130.37,7916.012
2024-05-01 19:35:00,129.1625,131.4635283740771,131.4635283740771,128.62,14346.925
2024-05-01 19:40:00,129.8875,130.31301418703856,130.4,129.15,13712.044
2024-05-01 19:45:00,130.9925,130.10025709351928,132.05,130.10025709351928,32700.695
2024-05-01 19:50:00,130.4875,130.54637854675963,131.02,129.73,7482.922
2024-05-01 19:55:00,129.985,130.51693927337982,130.54,129.38,9232.508
2024-05-01 20:00:00,130.16250000000002,130.25096963668992,130.87,129.71,6880.595
2024-05-01 20:05:00,130.635,130.20673481834496,131.1,130.06,6617.33
2024-05-01 20:10:00,130.35,130.42086740917247,130.78,129.93,9016.225
2024-05-01 20:15:00,129.7275,130.38543370458623,130.38543370458623,128.81,10750.968
2024-05-01 20:20:00,130.1975,130.0564668522931,130.58,129.74,7520.764
2024-05-01 20:25:00,130.42499999999998,130.12698342614655,130.47,130.12698342614655,102.467
2024-05-01 20:30:00,131.5075,130.27599171307327,131.64,130.27599171307327,623.759
2024-05-01 20:35:00,132.11499999999998,130.89174585653663,132.38,130.89174585653663,2673.107
2024-05-01 20:40:00,131.93,131.5033729282683,132.11,131.5033729282683,1045.099
2024-05-01 20:45:00,132.315,131.71668646413417,132.56,131.71668646413417,5027.393
2024-05-01 20:50:00,132.36,132.01584323206708,132.71,132.01584323206708,5791.755
2024-05-01 20:55:00,132.3,132.18792161603355,132.61,131.94,3696.737
2024-05-01 21:00:00,131.2425,132.24396080801677,132.24396080801677,130.22,16051.993
2024-05-01 21:05:00,131.92000000000002,131.7432304040084,132.36,131.68,3428.013
2024-05-01 21:10:00,131.5675,131.8316152020042,131.8316152020042,131.15,3188.327
2024-05-01 21:15:00,131.71,131.69955760100208,131.83,131.49,4168.276
2024-05-01 21:20:00,132.7775,131.70477880050106,133.43,131.70477880050106,13688.437
2024-05-01 21:25:00,133.505,132.24113940025052,134.05,132.24113940025052,6878.306
2024-05-01 21:30:00,134.0425,132.87306970012526,134.2,132.87306970012526,9334.116
2024-05-01 21:35:00,134.0475,133.45778485006264,134.7,133.11,14806.938
2024-05-01 21:40:00,133.785,133.75264242503133,134.13,133.29,3554.083
2024-05-01 21:45:00,133.57,133.76882121251566,133.76882121251566,133.55,17.585
2024-05-01 21:50:00,133.76999999999998,133.66941060625783,133.85,133.66941060625783,207.731
2024-05-01 21:55:00,134.0325,133.7197053031289,134.15,133.7197053031289,198.474
2024-05-01 22:00:00,133.67499999999998,133.87610265156445,134.04,133.32,1317.899
2024-05-01 22:05:00,134.015,133.7755513257822,134.38,133.67,4310.703
2024-05-01 22:10:00,133.70000000000002,133.8952756628911,133.8952756628911,133.56,724.928
2024-05-01 22:15:00,133.54,133.79763783144557,133.79763783144557,133.36,1172.73
2024-05-01 22:20:00,133.5625,133.6688189157228,133.73,133.37,3034.882
2024-05-01 22:25:00,133.86,133.6156594578614,134.22,133.6156594578614,1929.307
2024-05-01 22:30:00,133.7625,133.7378297289307,134.16,133.6,2448.675
2024-05-01 22:35:00,133.82,133.75016486446535,134.21,133.61,2556.029
2024-05-01 22:40:00,134.1475,133.78508243223268,134.47,133.78508243223268,3746.034
2024-05-01 22:45:00,134.0775,133.96629121611636,134.3,133.86,3277.27
