Date,Open,High,Low,Close,Volume,pc,ob_created,ob_created_bull,last_cross_index,OBBullMitigation,OBBearMitigation
2024-03-13 15:30:00,72536.87803816382,72899.99,72406.52,72649.93000000001,355.981349,,False,False,,,
2024-03-13 16:00:00,72593.4040190819,72755.99,72351.84,72615.03,293.786572,,False,False,,72649.93000000001,72649.93000000001
2024-03-13 16:30:00,72604.21700954095,73011.44,72560.7,72822.795,245.22184,,False,False,,72615.03,72615.03
2024-03-13 17:00:00,72713.50600477048,73181.26,72663.29,72910.385,341.120005,,False,False,,72822.795,72822.795
2024-03-13 17:30:00,72811.94550238524,72989.79,72695.74,72826.145,172.702369,0.3792105087245321,False,False,,72910.385,72910.385
2024-03-13 18:00:00,72819.04525119261,72995.99,72721.56,72882.03,125.984315,0.31082883515338855,False,False,,72826.145,72826.145
2024-03-13 18:30:00,72850.5376255963,73278.12,72850.5376255963,73088.38,266.979718,0.3392648887363989,False,False,,72882.03,72882.03
2024-03-13 19:00:00,72969.45881279816,73236.0,72776.02,72982.01250000001,158.253079,0.35200174230477543,False,False,,73088.38,73088.38
2024-03-13 19:30:00,72975.73565639908,73374.45,72780.01,73072.61499999999,216.600889,0.22494956409106712,False,False,,72982.01250000001,72982.01250000001
2024-03-13 20:00:00,73024.17532819953,73419.38,73024.17532819953,73244.0325,184.369647,0.2816983885181624,False,True,0,73072.61499999999,73072.61499999999
2024-03-13 20:30:00,73134.10391409977,73241.79,72928.43,73102.9525,124.424245,0.38924392014896664,False,False,1,73244.0325,73244.0325
2024-03-13 21:00:00,73118.52820704988,73235.97,72956.0,73076.605,99.117435,0.20429011901288655,False,False,2,73102.9525,73102.9525
2024-03-13 21:30:00,73097.56660352493,73368.72,72945.9,73144.5625,188.205984,0.1669471996822157,False,False,3,73076.605,73076.605
2024-03-13 22:00:00,73121.06455176247,73268.18,72975.42,73128.89749999999,95.920619,0.13268102395881004,False,False,4,73144.5625,73144.5625
2024-03-13 22:30:00,73124.98102588122,73124.98102588122,72817.5,72961.3,114.27884,-0.012474191560846401,False,False,,73128.89749999999,73128.89749999999
2024-03-13 23:00:00,73043.14051294062,73127.99,72894.97,72981.0575,94.800018,-0.10310340751906938,False,False,,72961.3,72961.3
2024-03-13 23:30:00,73012.09900647031,73135.56,72920.0,73022.73999999999,85.010853,-0.11692262961117741,False,False,,72981.0575,72981.0575
2024-03-14 00:00:00,73017.41950323514,73175.0,72935.55,73076.4875,162.970504,-0.14174444691509258,False,False,,73022.73999999999,73022.73999999999
2024-03-14 00:30:00,73046.95350161757,73116.0,72755.78,72955.715,112.049524,-0.10670433437246275,False,False,,73076.4875,73076.4875
2024-03-14 01:00:00,73001.33425080878,73001.33425080878,72603.01,72750.8525,170.178785,-0.05723502828363743,False,False,,72955.715,72955.715
2024-03-14 01:30:00,72876.0933754044,72955.58,72484.02,72773.23500000002,146.776366,-0.18627820993594518,False,False,,72750.8525,72750.8525
2024-03-14 02:00:00,72824.6641877022,73120.0,72813.82,72993.4025,101.651137,-0.26398538437036473,False,False,,72773.23500000002,72773.23500000002
2024-03-14 02:30:00,72909.0333438511,73226.2,72909.0333438511,73072.7825,66.41824,-0.1888102804498346,False,False,,72993.4025,72993.4025
2024-03-14 03:00:00,72990.90792192555,73293.92,72990.90792192555,73138.31,178.717357,-0.01428238126087998,False,False,,73072.7825,73072.7825
2024-03-14 03:30:00,73064.60896096277,73289.03,73064.60896096277,73238.8775,84.519069,0.2586795982425649,False,False,,73138.31,73138.31
2024-03-14 04:00:00,73151.74323048138,73669.28,73151.74323048138,73373.105,360.680486,0.44913223621072773,False,True,0,73238.8775,73238.8775
2024-03-14 04:30:00,73262.42411524069,73320.0,72672.03,73066.4625,398.495432,0.4847009419572745,False,False,1,73373.105,73373.105
2024-03-14 05:00:00,73164.44330762034,73164.44330762034,72733.91,72921.815,164.357846,0.23774931787451226,False,False,2,73066.4625,73066.4625
2024-03-14 05:30:00,73043.12915381018,73176.37,72936.0,73051.36,75.04464,-0.029398374203389997,False,False,3,72921.815,72921.815
2024-03-14 06:00:00,73047.2445769051,73584.99,73047.2445769051,73359.6275,200.575572,-0.14285189793364225,False,False,4,73051.36,73051.36
2024-03-14 06:30:00,73203.43603845255,73620.56,73203.43603845255,73496.66,313.275552,-0.0805161411194272,False,False,,73359.6275,73359.6275
2024-03-14 07:00:00,73350.04801922628,73800.0,73284.27,73485.895,183.943673,0.25368157429362004,False,False,,73496.66,73496.66
2024-03-14 07:30:00,73417.97150961314,73417.97150961314,73081.43,73241.8275,67.06512,0.5131794874417805,False,True,0,73485.895,73485.895
2024-03-14 08:00:00,73329.89950480657,73520.0,73213.19,73371.8925,47.945199,0.3869481039820602,False,False,1,73241.8275,73241.8275
2024-03-14 08:30:00,73350.89600240329,73536.28,73321.06,73425.77249999999,79.892891,0.2014385825731974,False,False,2,73371.8925,73371.8925
2024-03-14 09:00:00,73388.33425120164,73500.0,73303.25,73390.455,68.622305,0.05219660110560079,False,False,3,73425.77249999999,73425.77249999999
2024-03-14 09:30:00,73389.39462560082,73450.0,73162.87,73344.0875,130.029207,-0.03892355430792351,False,False,4,73390.455,73390.455
2024-03-14 10:00:00,73366.7410628004,73366.7410628004,72963.27,73225.5025,205.848346,0.0502408406974773,False,False,,73344.0875,73344.0875
2024-03-14 10:30:00,73296.1217814002,73296.1217814002,72863.16,73099.86750000001,149.190882,-0.07467423574660907,False,False,,73225.5025,73225.5025
2024-03-14 11:00:00,73197.99464070011,73197.99464070011,72632.29,72884.415,241.276997,-0.2593594914554293,False,False,,73099.86750000001,73099.86750000001
2024-03-14 11:30:00,73041.20482035005,73041.20482035005,72644.21,72834.26250000001,195.078113,-0.47444158250259505,True,False,0,72884.415,72884.415
2024-03-14 12:00:00,72937.73366017503,73048.17,72360.92,72764.4675,355.332449,-0.5847437086760472,False,False,1,72834.26250000001,72834.26250000001
2024-03-14 12:30:00,72851.10058008751,72851.10058008751,72516.71,72738.8625,271.636708,-0.6071551816069171,False,False,2,72764.4675,72764.4675
2024-03-14 13:00:00,72794.98154004375,72921.02,72312.64,72646.9075,260.051405,-0.5505794286231362,False,False,3,72738.8625,72738.8625
2024-03-14 13:30:00,72720.94452002188,72720.94452002188,71423.93,72117.33249999999,1221.168547,-0.4384652486440659,False,False,4,72646.9075,72646.9075
2024-03-14 14:00:00,72419.13851001093,72560.0,71693.62,72085.1975,582.041173,-0.7110107815802008,False,False,,72117.33249999999,72117.33249999999
2024-03-14 14:30:00,72252.16800500546,72257.06,71201.81,71839.485,599.218045,-0.8221325008311051,False,False,,72085.1975,72085.1975
2024-03-14 15:00:00,72045.82650250272,72068.8,70676.88,71320.92,690.384597,-1.029130060468423,False,False,,71839.485,71839.485
2024-03-14 15:30:00,71683.37325125135,71683.37325125135,70561.04,70888.3775,692.148565,-1.426784643157178,False,False,,71320.92,71320.92
2024-03-14 16:00:00,71285.87537562568,71285.87537562568,70189.14,70625.4425,760.42242,-1.5648669090817722,False,False,,70888.3775,70888.3775
2024-03-14 16:30:00,70955.65893781284,71461.6,69866.0,70750.2875,1167.283301,-1.7944223723539983,False,False,,70625.4425,70625.4425
2024-03-14 17:00:00,70852.97321890642,71481.92,70700.0,71085.84,339.205819,-1.6556868614101619,False,False,,70750.2875,70750.2875
2024-03-14 17:30:00,70969.4066094532,71181.31,70701.32,70928.315,277.475193,-0.9960003406866548,False,False,,71085.84,71085.84
2024-03-14 18:00:00,70948.8608047266,71033.17,70301.77,70743.265,305.966202,-0.47276486277716123,False,False,,70928.315,70928.315
2024-03-14 18:30:00,70846.06290236331,70846.06290236331,69322.92,70176.31999999999,1025.055934,-0.15445707515109577,False,False,,70743.265,70743.265
2024-03-14 19:00:00,70511.19145118166,70511.19145118166,69444.64,69904.5825,779.441093,-0.48238168731296754,True,False,0,70176.31999999999,70176.31999999999
2024-03-14 19:30:00,70207.88697559084,70207.88697559084,68578.85,69379.2325,1678.55331,-1.0730252234642883,False,False,1,69904.5825,69904.5825
2024-03-14 20:00:00,69793.55973779541,70699.0,69316.33,69996.30500000001,628.339082,-1.628357458918108,False,False,2,69379.2325,69379.2325
2024-03-14 20:30:00,69894.93236889772,71204.97,69894.93236889772,70745.715,516.445062,-1.342531249444863,False,False,3,69996.30500000001,69996.30500000001
2024-03-14 21:00:00,70320.32368444886,71074.99,70284.04,70709.16500000001,255.669384,-0.2706914502571527,False,False,4,70745.715,70745.715
2024-03-14 21:30:00,70514.74434222444,71125.0,70514.74434222444,70904.16750000001,104.99062,0.43706965107821366,False,True,0,70709.16500000001,70709.16500000001
2024-03-14 22:00:00,70709.45592111223,71683.83,70709.45592111223,71355.3475,316.196635,1.3122932642463105,False,False,1,70904.16750000001,70904.16750000001
2024-03-14 22:30:00,71032.40171055612,71644.69,71032.40171055612,71508.1575,185.391577,1.6273988730040796,False,False,2,71355.3475,71355.3475
2024-03-14 23:00:00,71270.27960527806,71718.3,71270.27960527806,71546.15,171.225207,1.350898106061029,False,False,3,71508.1575,71508.1575
2024-03-14 23:30:00,71408.21480263904,71711.66,71382.24,71503.25,135.335885,1.2670689920938742,False,False,4,71546.15,71546.15
2024-03-15 00:00:00,71455.73240131952,72119.23,71254.89,71715.18000000001,277.254527,1.055412561850121,False,False,,71503.25,71503.25
2024-03-15 00:30:00,71585.45620065977,72424.72,71585.45620065977,72053.12,335.597268,0.7785946649491634,False,False,,71715.18000000001,71715.18000000001
2024-03-15 01:00:00,71819.28810032988,72068.0,71786.55,71917.2325,149.780598,0.7703189858275277,False,False,,72053.12,72053.12
2024-03-15 01:30:00,71868.26030016494,71996.17,71600.51,71781.935,139.893704,0.6442473023550555,False,False,,71917.2325,71917.2325
2024-03-15 02:00:00,71825.09765008246,71825.09765008246,70675.67,71189.4925,334.675838,0.5169147895489536,False,False,,71781.935,71781.935
2024-03-15 02:30:00,71507.29507504123,71507.29507504123,67898.01,69590.205,1721.679517,-0.1091857616992068,False,False,,71189.4925,71189.4925
2024-03-15 03:00:00,70548.75003752061,70548.75003752061,66700.0,68159.20250000001,1947.80415,-1.769076381033401,True,False,0,69590.205,69590.205
2024-03-15 03:30:00,69353.9762687603,69353.9762687603,67371.96,67992.8775,1614.113111,-3.4984623544572746,False,False,1,68159.20250000001,68159.20250000001
2024-03-15 04:00:00,68673.42688438015,68673.42688438015,67320.0,68064.3675,1256.690092,-4.387979785362239,False,False,2,67992.8775,67992.8775
2024-03-15 04:30:00,68368.89719219008,68368.89719219008,66896.89,67701.19,1661.794197,-4.388919871123145,False,False,3,68064.3675,68064.3675
2024-03-15 05:00:00,68035.04359609504,68253.27,67367.18,67703.1075,750.85111,-3.5630772197787834,False,False,4,67701.19,67701.19
