Date,Close,Open,High,Low,Volume
2024-04-26 03:00:00,1.11055,1.10815,1.1166,1.106,1306759.63
2024-04-26 04:00:00,1.10815,1.11165,1.1136,1.101,1250622.8
2024-04-26 05:00:00,1.11165,1.1129250000000002,1.1168,1.1032,1536223.7
2024-04-26 06:00:00,1.1129250000000002,1.1071,1.1166,1.107,1789118.5
2024-04-26 07:00:00,1.1071,1.105175,1.1133,1.1012,1456789.67
2024-04-26 08:00:00,1.105175,1.10715,1.1114,1.1008,1642116.58
2024-04-26 09:00:00,1.10715,1.10125,1.1127,1.10125,1478288.28
2024-04-26 10:00:00,1.10125,1.097475,1.1091,1.0952,1261163.45
2024-04-26 11:00:00,1.097475,1.0956249999999998,1.1048,1.0947,1605150.47
2024-04-26 12:00:00,1.0956249999999998,1.094575,1.0996,1.0931,1542148.23
2024-04-26 13:00:00,1.094575,1.1022500000000002,1.1035,1.0794,1952135.99
2024-04-26 14:00:00,1.1022500000000002,1.0997,1.111,1.0963,1686626.0
2024-04-26 15:00:00,1.0997,1.1032,1.105,1.091,1628072.08
2024-04-26 16:00:00,1.1032,1.106775,1.1077,1.0976,1629154.66
2024-04-26 17:00:00,1.106775,1.107375,1.1116,1.1013,1205381.76
2024-04-26 18:00:00,1.107375,1.106,1.1111,1.1037,1363834.51
2024-04-26 19:00:00,1.106,1.1046,1.1103,1.1036,1058796.09
2024-04-26 20:00:00,1.1046,1.1018,1.1105,1.0997,614494.73
2024-04-26 21:00:00,1.1018,1.099525,1.1062,1.0939,942448.76
2024-04-26 22:00:00,1.099525,1.097275,1.1043,1.0924,1169459.22
2024-04-26 23:00:00,1.097275,1.085725,1.1031,1.085725,1065307.82
2024-04-27 00:00:00,1.085725,1.074275,1.0962,1.0721,1666790.66
2024-04-27 01:00:00,1.074275,1.07465,1.0828,1.0633,2564496.86
2024-04-27 02:00:00,1.07465,1.077125,1.0809,1.0704,1706123.02
2024-04-27 03:00:00,1.077125,1.078075,1.082,1.0726,1341494.53
2024-04-27 04:00:00,1.078075,1.07785,1.0835,1.0724,1109083.01
2024-04-27 05:00:00,1.07785,1.076625,1.0805,1.0741,831346.04
2024-04-27 06:00:00,1.076625,1.0777,1.0815,1.0724,1042441.05
2024-04-27 07:00:00,1.0777,1.07855,1.084,1.0739,761324.92
2024-04-27 08:00:00,1.07855,1.0775,1.0814,1.0742,899949.69
2024-04-27 09:00:00,1.0775,1.0685,1.0815,1.0685,853315.81
2024-04-27 10:00:00,1.0685,1.061425,1.0785,1.0579,1148347.54
2024-04-27 11:00:00,1.061425,1.06495,1.06495,1.0558,1005450.66
2024-04-27 12:00:00,1.06495,1.0675750000000002,1.071,1.0608,1429419.35
2024-04-27 13:00:00,1.0675750000000002,1.0719999999999998,1.0734,1.0613,1117946.88
2024-04-27 14:00:00,1.0719999999999998,1.0700500000000002,1.0784,1.0691,1861998.42
2024-04-27 15:00:00,1.0700500000000002,1.071325,1.0744,1.066,1155162.63
2024-04-27 16:00:00,1.071325,1.082725,1.082725,1.0664,1360516.68
2024-04-27 17:00:00,1.082725,1.093275,1.0972,1.068,1898747.15
2024-04-27 18:00:00,1.093275,1.089675,1.1002,1.0846,1885593.23
2024-04-27 19:00:00,1.089675,1.08675,1.0945,1.0852,1664809.33
2024-04-27 20:00:00,1.08675,1.0856750000000002,1.0912,1.0816,1444500.17
2024-04-27 21:00:00,1.0856750000000002,1.084975,1.09,1.0809,969955.43
2024-04-27 22:00:00,1.084975,1.087475,1.0889,1.0814,861429.96
2024-04-27 23:00:00,1.087475,1.08875,1.0933,1.0825,910500.78
2024-04-28 00:00:00,1.08875,1.093525,1.0941,1.0813,1121117.72
2024-04-28 01:00:00,1.093525,1.098875,1.0997,1.0887,807613.81
2024-04-28 02:00:00,1.098875,1.10115,1.1041,1.092,1100638.04
2024-04-28 03:00:00,1.10115,1.09835,1.107,1.0957,1311969.07
2024-04-28 04:00:00,1.09835,1.1024500000000002,1.1026,1.0942,968829.7
2024-04-28 05:00:00,1.1024500000000002,1.10695,1.1093,1.0972,684956.5
2024-04-28 06:00:00,1.10695,1.1069,1.1119,1.1016,1154842.2
2024-04-28 07:00:00,1.1069,1.103475,1.1126,1.1026,891576.39
2024-04-28 08:00:00,1.103475,1.0995,1.109,1.0986,1274291.36
2024-04-28 09:00:00,1.0995,1.09625,1.1072,1.092,974910.78
2024-04-28 10:00:00,1.09625,1.0975,1.1001,1.0926,938287.52
2024-04-28 11:00:00,1.0975,1.101025,1.1033,1.0934,1181360.21
2024-04-28 12:00:00,1.101025,1.107825,1.107825,1.0965,1238270.4
2024-04-28 13:00:00,1.107825,1.1066,1.1123,1.1023,1202466.37
2024-04-28 14:00:00,1.1066,1.108825,1.1119,1.0966,1208614.3
2024-04-28 15:00:00,1.108825,1.106875,1.1136,1.105,1410759.27
2024-04-28 16:00:00,1.106875,1.104625,1.1105,1.1022,1639650.63
2024-04-28 17:00:00,1.104625,1.1042249999999998,1.1128,1.1005,1186812.34
2024-04-28 18:00:00,1.1042249999999998,1.104375,1.1095,1.0992,1441051.74
2024-04-28 19:00:00,1.104375,1.101925,1.1104,1.0991,881681.32
2024-04-28 20:00:00,1.101925,1.098875,1.1078,1.0987,666663.87
2024-04-28 21:00:00,1.098875,1.089525,1.1041,1.089525,669280.55
2024-04-28 22:00:00,1.089525,1.07785,1.0971,1.07785,1188932.9
2024-04-28 23:00:00,1.07785,1.0786000000000002,1.0846,1.0686,2287924.53
2024-04-29 00:00:00,1.0786000000000002,1.077025,1.0879,1.0731,1649017.87
2024-04-29 01:00:00,1.077025,1.064825,1.0807,1.064825,1466904.77
2024-04-29 02:00:00,1.064825,1.04645,1.0813,1.04645,2493358.49
2024-04-29 03:00:00,1.04645,1.045775,1.0542,1.0392,2324162.82
2024-04-29 04:00:00,1.045775,1.0472,1.0522,1.0399,2392491.73
2024-04-29 05:00:00,1.0472,1.0419999999999998,1.0519,1.0392,1238089.4
2024-04-29 06:00:00,1.0419999999999998,1.039175,1.0503,1.0279,1855403.93
2024-04-29 07:00:00,1.039175,1.033975,1.0422,1.032,1053456.34
2024-04-29 08:00:00,1.033975,1.030025,1.0417,1.0216,1624171.42
2024-04-29 09:00:00,1.030025,1.032475,1.0344,1.0246,1840043.47
2024-04-29 10:00:00,1.032475,1.0282250000000002,1.0415,1.0282250000000002,1426199.93
2024-04-29 11:00:00,1.0282250000000002,1.0303250000000002,1.032,1.0233,2420360.22
2024-04-29 12:00:00,1.0303250000000002,1.0254,1.0358,1.0254,2189066.35
2024-04-29 13:00:00,1.0254,1.029825,1.0369,1.0147,2648228.46
2024-04-29 14:00:00,1.029825,1.0420000000000005,1.0426,1.0162,1762510.14
2024-04-29 15:00:00,1.0420000000000005,1.039075,1.0458,1.0365,2413004.76
2024-04-29 16:00:00,1.039075,1.036475,1.0454,1.0317,2403753.7
2024-04-29 17:00:00,1.036475,1.035825,1.0415,1.033,1299521.42
2024-04-29 18:00:00,1.035825,1.032625,1.0415,1.031,1173052.65
2024-04-29 19:00:00,1.032625,1.031775,1.0355,1.026,1674496.32
2024-04-29 20:00:00,1.031775,1.02785,1.0398,1.0263,1143560.47
2024-04-29 21:00:00,1.02785,1.0364,1.0364,1.0214,1256647.73
2024-04-29 22:00:00,1.0364,1.0433500000000002,1.0463,1.0278,1621394.97
2024-04-29 23:00:00,1.0433500000000002,1.04165,1.0512,1.0395,1040045.28
2024-04-30 00:00:00,1.04165,1.033425,1.0469,1.0328,1506400.27
2024-04-30 01:00:00,1.033425,1.0225,1.0458,1.0211,1468814.21
2024-04-30 02:00:00,1.0225,1.0271500000000002,1.0294,1.0149,3024395.31
2024-04-30 03:00:00,1.0271500000000002,1.0236,1.033,1.0235,1423486.13
2024-04-30 04:00:00,1.0236,1.019775,1.0314,1.0172,2050668.2
2024-04-30 05:00:00,1.019775,1.017775,1.0254,1.0163,1280938.22
2024-04-30 06:00:00,1.017775,1.01895,1.0213,1.01,1624455.35
2024-04-30 07:00:00,1.01895,0.99845,1.0243,0.99845,1217560.04
2024-04-30 08:00:00,0.99845,0.977625,1.0185,0.9776,2323657.72
2024-04-30 09:00:00,0.977625,0.973025,0.9851,0.9711,2055094.06
2024-04-30 10:00:00,0.973025,0.9651,0.977,0.9651,2356384.29
2024-04-30 11:00:00,0.9651,0.953125,0.974,0.953125,3373604.47
2024-04-30 12:00:00,0.953125,0.95265,0.9613,0.9388,3044354.62
2024-04-30 13:00:00,0.95265,0.95695,0.9585,0.9473,1696631.76
2024-04-30 14:00:00,0.95695,0.959,0.974,0.9368,2577254.74
2024-04-30 15:00:00,0.959,0.949525,0.9665,0.949525,2381168.33
2024-04-30 16:00:00,0.949525,0.9434,0.9568,0.9399,2792820.9
